timestamp,sender_name,sender_phone,receiver_name,receiver_phone,amount_kes,transaction_id,location,flagged
2026-02-11 17:20:47,Omondi Njoroge,0720967312,Nyambura Kiprotich,0792943146,100000,TXN1164211,Malindi,NO
2026-01-13 14:15:10,Kamau Onyango,0711130214,Kamau Kimani,0710254178,2000,TXN4976060,Kayole Nairobi,NO
2026-02-06 18:41:10,Nafula Gitau,0791225651,Mutua Macharia,0799155261,3000,TXN1449672,Malindi,NO
2026-01-28 17:26:04,Otieno Kiprotich,0768306443,Adhiambo Mwangi,0726247220,2000,TXN3938041,Machakos,NO
2026-03-16 17:24:03,Ochieng Kamau,0729108544,Nyambura Njoroge,0741126438,5000,TXN8990691,Machakos,NO
2026-03-21 18:01:47,Wambui Rotich,0791637286,Otieno Mutua,0700743602,2000,TXN5489828,Nakuru Town,NO
2026-02-02 17:58:20,Njeri Mwangi,0790803854,Omondi Juma,0794698153,30000,TXN6916521,Thika Town,NO
2026-03-02 18:33:09,Mwangi Kipchoge,0711852501,Gitau Njoroge,0726958930,1000,TXN6401804,Mombasa CBD,NO
2026-03-18 15:46:39,Adhiambo Juma,0724915590,Wambui Wekesa,0724187575,3000,TXN7818024,Machakos,NO
2026-02-04 11:49:01,Otieno Gitau,0741168638,Chebet Macharia,0792459183,20000,TXN8407276,Eldoret Town,NO
2026-02-09 11:05:00,Ochieng Kiprotich,0799341274,Chebet Maina,0710580503,75000,TXN9140260,Kibera Nairobi,NO
2026-03-08 16:35:50,Adhiambo Kiprotich,0742281150,Mwangi Kamau,0711230293,15000,TXN3677231,Kitale,NO
2026-01-25 11:13:00,Nyambura Gathoni,0742417814,Otieno Njoroge,0721771208,20000,TXN8968866,Eldoret Town,NO
2026-03-23 09:34:17,Mutua Macharia,0729977388,Wairimu Mutua,0798588309,2500,TXN7291697,Nakuru Town,NO
2026-02-06 14:39:38,Kimani Kiprotich,0721952766,Gitau Kariuki,0793693512,5000,TXN4445539,Nyeri Town,NO
2026-01-21 13:31:49,Otieno Wekesa,0727842469,Moraa Kamau,0710865267,100000,TXN4658190,Malindi,NO
2026-02-17 10:58:26,Gitau Waweru,0768464185,Omondi Maina,0795698109,1000,TXN1810022,Eldoret Town,NO
2026-01-09 16:54:22,Akinyi Otieno,0740221850,Kimani Rotich,0723462370,20000,TXN7564625,Nyeri Town,NO
2026-03-01 11:45:21,Kamau Kamau,0712137840,Otieno Wekesa,0725788237,1000,TXN1441201,Eldoret Town,NO
2026-01-05 17:29:44,Kariuki Onyango,0799134071,Nafula Mwangi,0794697713,50000,TXN3924610,Mombasa CBD,NO
2026-02-01 11:18:25,Gitau Juma,0700627137,Chebet Gathoni,0723121152,5000,TXN5030885,Eldoret Town,NO
2026-03-28 12:53:14,Kamau Waweru,0796748751,Wambui Gitau,0757184605,10000,TXN4263027,Machakos,NO
2026-03-24 14:07:54,Njeri Onyango,0723202254,Chebet Rotich,0741131509,75000,TXN9410023,Kakamega,NO
2026-02-26 12:01:51,Wambui Njoroge,0797668728,Kipchoge Kariuki,0710992191,75000,TXN1130721,Thika Town,NO
2026-01-16 13:44:42,Kamau Kamau,0793590393,Chebet Mutua,0791820659,500,TXN4373470,Kayole Nairobi,NO
2026-03-03 16:49:32,Adhiambo Maina,0793129914,Moraa Kamau,0724362189,500,TXN8776751,Westlands Nairobi,NO
2026-01-22 11:23:58,Mutua Kamau,0798842775,Kamau Kariuki,0795191643,5000,TXN7987930,Mombasa CBD,NO
2026-02-19 11:01:22,Ochieng Kipchoge,0790884680,Gitau Kipchoge,0728653873,20000,TXN4866277,Kakamega,NO
2026-03-08 13:17:28,Mutua Gitau,0725742673,Chebet Otieno,0742121488,3000,TXN9535780,Kitale,NO
2026-02-19 08:41:29,Kimani Kiprotich,0728987396,Kimani Kariuki,0723757024,100000,TXN2176959,Kayole Nairobi,NO
2026-01-07 11:05:11,Otieno Njoroge,0729372038,Omondi Kamau,0757173756,30000,TXN5013391,Westlands Nairobi,NO
2026-01-21 16:42:48,Wambui Onyango,0728486504,Chebet Rotich,0796923708,3000,TXN2719792,Eldoret Town,NO
2026-02-25 15:26:40,Omondi Kipchoge,0790231125,Mutua Waweru,0722301479,7500,TXN1542465,Nakuru Town,NO
2026-03-23 09:35:35,Moraa Juma,0793276195,Omondi Kariuki,0725475909,30000,TXN3893006,Kayole Nairobi,NO
2026-01-14 09:58:46,Omondi Gitau,0798491815,Kipchoge Kamau,0796355884,100000,TXN3013151,Kayole Nairobi,NO
2026-01-22 18:10:00,Adhiambo Kimani,0796621243,Kariuki Macharia,0799163599,15000,TXN6204268,Thika Town,NO
2026-03-25 17:08:36,Kamau Onyango,0721341091,Wairimu Onyango,0742573247,1000,TXN4788416,Kibera Nairobi,NO
2026-02-10 12:06:01,Ochieng Mugo,0757889489,Njeri Njoroge,0700490470,5000,TXN9787507,Kakamega,NO
2026-02-06 13:38:24,Ochieng Macharia,0768980042,Moraa Ochieng,0720163525,1000,TXN1120484,Nakuru Town,NO
2026-02-12 18:54:26,Chebet Gitau,0791254639,Adhiambo Ochieng,0726160515,1000,TXN6242028,Machakos,NO
2026-02-01 18:00:41,Nafula Gathoni,0799494522,Akinyi Mugo,0721277965,3000,TXN2568872,Kisumu CBD,NO
2026-03-10 12:45:55,Mutua Kimani,0720474823,Adhiambo Wekesa,0799761445,2000,TXN2894024,Meru Town,NO
2026-03-13 09:03:04,Chebet Ochieng,0712649347,Moraa Kariuki,0799138222,3000,TXN2230380,Eldoret Town,NO
2026-02-17 17:54:17,Mwangi Kimani,0729591246,Wanjiku Wekesa,0741849526,15000,TXN4802084,Mombasa CBD,NO
2026-01-20 15:03:00,Nyambura Njoroge,0797887656,Kamau Gathoni,0729790099,5000,TXN5438269,Mombasa CBD,NO
2026-02-13 12:46:13,Kariuki Mugo,0794774919,Chebet Kamau,0790925977,50000,TXN4661653,Kisumu CBD,NO
2026-02-01 18:25:51,Kamau Rotich,0728733075,Omondi Juma,0740478093,1000,TXN6186968,Kisumu CBD,NO
2026-02-02 08:02:24,Gitau Gathoni,0799475249,Njeri Kiprotich,0791356881,30000,TXN2524772,Kasarani Nairobi,NO
2026-01-11 18:27:22,Gitau Macharia,0711554849,Mutua Macharia,0796991533,2500,TXN3932450,Nakuru Town,NO
2026-02-15 16:36:24,Wambui Ochieng,0700478030,Gitau Wekesa,0727140934,5000,TXN7305700,Thika Town,NO
2026-01-23 12:48:38,Kipchoge Kamau,0728979165,Wairimu Otieno,0700447313,30000,TXN1328379,Westlands Nairobi,NO
2026-03-11 09:36:29,Adhiambo Gitau,0795123513,Kamau Otieno,0797729194,10000,TXN5965824,Kibera Nairobi,NO
2026-01-25 08:34:09,Adhiambo Macharia,0729735074,Wanjiku Ochieng,0793235448,75000,TXN7710082,Mombasa CBD,NO
2026-02-26 13:56:37,Kamau Mwangi,0768419063,Ochieng Waweru,0790390207,20000,TXN3521817,Kisumu CBD,NO
2026-03-04 18:13:18,Wairimu Gitau,0727802071,Moraa Mugo,0793709056,5000,TXN3914257,Meru Town,NO
2026-02-22 09:35:33,Mutua Njoroge,0757236158,Chebet Mwangi,0791793577,30000,TXN8172914,Westlands Nairobi,NO
2026-03-05 09:01:42,Wairimu Wekesa,0799464337,Nyambura Kariuki,0727445163,100000,TXN5569983,Westlands Nairobi,NO
2026-03-24 10:50:40,Mwangi Juma,0722483191,Njeri Kipchoge,0711778626,75000,TXN3472576,Nyeri Town,NO
2026-01-25 18:46:10,Kariuki Rotich,0740329603,Kipchoge Mwangi,0740550208,25000,TXN1793820,Kisumu CBD,NO
2026-02-02 13:21:06,Wairimu Onyango,0742227295,Nafula Ochieng,0720320355,1000,TXN5199916,Nakuru Town,NO
2026-01-11 16:46:25,Chebet Kamau,0741793346,Nafula Kamau,0741299733,10000,TXN8358984,Kitale,NO
2026-01-23 18:35:07,Kimani Ochieng,0724149137,Wambui Waweru,0725831005,10000,TXN8299800,Nyeri Town,NO
2026-01-28 09:54:24,Wanjiku Otieno,0726158127,Mutua Kipchoge,0724317243,100000,TXN1756280,Thika Town,NO
2026-01-11 16:56:29,Wanjiku Mugo,0799998551,Wanjiku Gitau,0792652276,10000,TXN1853444,Mombasa CBD,NO
2026-01-14 14:47:54,Wairimu Kiprotich,0711433555,Mutua Kariuki,0795427356,25000,TXN6924357,Eldoret Town,NO
2026-02-15 08:43:08,Wambui Otieno,0757572236,Njeri Kamau,0722512228,50000,TXN3108423,Kasarani Nairobi,NO
2026-01-27 13:10:43,Wambui Kariuki,0712381994,Kariuki Mugo,0740839700,2000,TXN5397315,Kasarani Nairobi,NO
2026-03-18 13:05:14,Omondi Macharia,0798395853,Ochieng Rotich,0796350108,3000,TXN3425814,Meru Town,NO
2026-02-24 17:28:48,Kipchoge Mugo,0796834890,Akinyi Ochieng,0721791390,2000,TXN8375127,Mombasa CBD,NO
2026-01-09 10:24:55,Otieno Mwangi,0740342332,Mwangi Juma,0795379054,20000,TXN6232755,Nyeri Town,NO
2026-03-23 11:31:15,Kamau Mwangi,0725976290,Chebet Wekesa,0794736808,75000,TXN4676742,Nyeri Town,NO
2026-02-06 17:07:26,Gitau Otieno,0799918531,Nyambura Ochieng,0790537070,75000,TXN4517999,Mombasa CBD,NO
2026-01-22 09:59:23,Ochieng Gathoni,0797779599,Moraa Gathoni,0741614206,3000,TXN5818994,Kakamega,NO
2026-03-10 10:33:10,Ochieng Onyango,0712472030,Mutua Rotich,0721252564,20000,TXN8584941,Kakamega,NO
2026-02-02 18:56:42,Nyambura Wekesa,0790605634,Wairimu Njoroge,0722293492,500,TXN2236389,Mombasa CBD,NO
2026-01-04 09:03:38,Wambui Juma,0799496599,Moraa Kimani,0740176209,100000,TXN1253025,Nyeri Town,NO
2026-02-27 08:25:41,Ochieng Njoroge,0790414221,Nyambura Njoroge,0725928240,100000,TXN7628136,Mombasa CBD,NO
2026-01-15 11:52:12,Akinyi Ochieng,0791526535,Wairimu Kimani,0724398197,20000,TXN2167020,Nakuru Town,NO
2026-03-26 10:58:20,Ochieng Gathoni,0799360080,Otieno Kariuki,0792993571,2500,TXN4584632,Malindi,NO
2026-02-13 14:56:29,Adhiambo Wekesa,0722501830,Kimani Mugo,0725414085,100000,TXN2788188,Kakamega,NO
2026-03-16 09:23:57,Wambui Mutua,0790220284,Nafula Macharia,0725342633,2000,TXN8331196,Meru Town,NO
2026-01-19 14:34:28,Kamau Waweru,0795791506,Njeri Kariuki,0796241728,100000,TXN9232830,Kayole Nairobi,NO
2026-03-07 11:17:32,Omondi Macharia,0728930341,Ochieng Kiprotich,0798692220,50000,TXN1860221,Kibera Nairobi,NO
2026-03-15 18:00:03,Njeri Otieno,0728489600,Gitau Maina,0723261886,10000,TXN2478445,Westlands Nairobi,NO
2026-02-08 17:50:37,Nyambura Kamau,0729453831,Omondi Kimani,0722555482,20000,TXN5446179,Nakuru Town,NO
2026-01-06 10:25:56,Nafula Kiprotich,0793537142,Otieno Mugo,0725563915,2500,TXN6879754,Mombasa CBD,NO
2026-03-14 14:27:46,Chebet Kiprotich,0799547373,Njeri Kiprotich,0790712616,15000,TXN7146600,Nyeri Town,NO
2026-02-14 16:31:11,Wambui Gitau,0799758031,Nyambura Otieno,0711793022,75000,TXN3611407,Nakuru Town,NO
2026-03-10 17:38:27,Gitau Gathoni,0791757073,Adhiambo Ochieng,0797794594,5000,TXN3511291,Kayole Nairobi,NO
2026-03-01 18:34:56,Gitau Otieno,0723251576,Kariuki Mwangi,0700716374,5000,TXN2199123,Kakamega,NO
2026-01-06 16:30:28,Chebet Kipchoge,0791877899,Chebet Kiprotich,0723567367,30000,TXN6976760,Kibera Nairobi,NO
2026-02-05 14:05:23,Nyambura Kiprotich,0768566226,Njeri Kipchoge,0798958838,10000,TXN1579036,Nakuru Town,NO
2026-02-05 17:57:36,Chebet Onyango,0792780914,Adhiambo Mwangi,0742985841,20000,TXN9753127,Kayole Nairobi,NO
2026-01-17 13:48:52,Otieno Kipchoge,0799198435,Nyambura Gathoni,0727383440,25000,TXN2812860,Eldoret Town,NO
2026-02-12 13:26:43,Wairimu Onyango,0712185156,Omondi Wekesa,0723480733,30000,TXN8839896,Kibera Nairobi,NO
2026-03-11 13:13:06,Nyambura Macharia,0794174880,Wanjiku Njoroge,0722166406,50000,TXN2461764,Kayole Nairobi,NO
2026-01-26 12:40:33,Chebet Wekesa,0722742712,Gitau Otieno,0710408962,30000,TXN1091886,Kitale,NO
2026-01-05 12:19:24,Mwangi Onyango,0727770416,Otieno Juma,0757646604,500,TXN2503461,Kasarani Nairobi,NO
2026-02-19 09:16:17,Kariuki Kiprotich,0700628427,Wambui Macharia,0710987834,7500,TXN8656450,Kitale,NO
2026-01-10 13:10:20,Mwangi Waweru,0790297256,Otieno Gitau,0711996852,2000,TXN3043614,Kibera Nairobi,NO
2026-02-04 10:31:39,Otieno Kimani,0700195704,Kamau Wekesa,0792862025,100000,TXN3516476,Meru Town,NO
2026-02-24 16:43:22,Wambui Otieno,0796873445,Omondi Mutua,0794897160,1000,TXN2087268,Mombasa CBD,NO
2026-03-21 17:02:50,Gitau Onyango,0796544982,Nafula Mutua,0792809558,75000,TXN7179309,Kasarani Nairobi,NO
2026-03-08 17:35:00,Njeri Kimani,0795316979,Nafula Gathoni,0793706834,10000,TXN2712803,Nakuru Town,NO
2026-03-15 11:47:36,Otieno Maina,0712680649,Wairimu Wekesa,0712127601,500,TXN2938328,Nakuru Town,NO
2026-03-02 12:14:24,Gitau Otieno,0798362810,Nafula Mutua,0797343839,50000,TXN7712571,Eldoret Town,NO
2026-03-01 09:53:21,Nafula Wekesa,0793651289,Akinyi Ochieng,0798762565,3000,TXN8412358,Nakuru Town,NO
2026-02-04 08:05:15,Ochieng Waweru,0798766754,Wanjiku Kimani,0720974017,5000,TXN7519386,Kitale,NO
2026-03-10 16:49:03,Otieno Kariuki,0720167344,Kipchoge Macharia,0798362303,10000,TXN1377168,Kayole Nairobi,NO
2026-03-20 15:03:28,Mwangi Waweru,0768709962,Kimani Kamau,0726736829,3000,TXN1739681,Kayole Nairobi,NO
2026-01-14 11:46:03,Kipchoge Njoroge,0797795421,Wambui Kamau,0724582782,75000,TXN1372107,Nyeri Town,NO
2026-03-18 10:44:51,Adhiambo Mutua,0799228933,Chebet Kimani,0795507596,1000,TXN4529913,Kitale,NO
2026-01-17 14:22:26,Kamau Maina,0720198051,Kipchoge Onyango,0740350087,100000,TXN9698352,Kayole Nairobi,NO
2026-01-08 13:56:53,Moraa Juma,0792317719,Kamau Kariuki,0724522556,30000,TXN1141327,Westlands Nairobi,NO
2026-02-27 11:00:20,Nafula Kiprotich,0729186487,Nafula Gathoni,0728492338,100000,TXN8316714,Malindi,NO
2026-03-28 17:33:30,Gitau Ochieng,0768628935,Kamau Mugo,0768709444,1000,TXN8802747,Kakamega,NO
2026-02-28 10:16:53,Omondi Njoroge,0790829807,Njeri Kiprotich,0711221197,5000,TXN4611171,Kibera Nairobi,NO
2026-02-08 14:36:50,Wanjiku Kariuki,0797166478,Nafula Kimani,0768630762,2500,TXN3754033,Thika Town,NO
2026-01-18 17:26:05,Nyambura Maina,0757828993,Ochieng Mwangi,0711387998,50000,TXN5612659,Malindi,NO
2026-02-06 08:06:21,Nafula Mugo,0793460111,Njeri Kiprotich,0721306067,10000,TXN9494068,Nakuru Town,NO
2026-03-03 18:25:22,Gitau Kimani,0741570061,Chebet Onyango,0796208376,50000,TXN8425147,Mombasa CBD,NO
2026-03-14 17:33:10,Ochieng Kariuki,0711643925,Kariuki Juma,0740607710,100000,TXN8936728,Thika Town,NO
2026-03-02 11:59:44,Akinyi Waweru,0710874007,Kamau Njoroge,0728403788,2500,TXN4520099,Kayole Nairobi,NO
2026-01-21 15:19:17,Moraa Kariuki,0740517500,Otieno Ochieng,0700262027,30000,TXN6356484,Mombasa CBD,NO
2026-02-02 09:23:11,Kipchoge Juma,0790809583,Kamau Wekesa,0741148141,75000,TXN8415873,Malindi,NO
2026-01-26 12:00:51,Ochieng Kimani,0723544847,Wambui Macharia,0723208364,25000,TXN6515792,Kasarani Nairobi,NO
2026-02-27 08:11:24,Wairimu Kamau,0793909606,Otieno Rotich,0740148397,15000,TXN9765685,Kasarani Nairobi,NO
2026-03-01 09:29:23,Omondi Onyango,0740925744,Kipchoge Ochieng,0723922820,10000,TXN5999429,Malindi,NO
2026-03-18 17:31:55,Moraa Otieno,0726393858,Kamau Mugo,0757202918,500,TXN7803116,Thika Town,NO
2026-02-28 11:47:23,Wanjiku Kariuki,0729626285,Adhiambo Kimani,0728360559,25000,TXN7405426,Kayole Nairobi,NO
2026-03-20 08:35:00,Nafula Mutua,0712943429,Moraa Kamau,0727871725,1000,TXN1168684,Malindi,NO
2026-02-19 16:35:38,Nyambura Rotich,0700252755,Omondi Mutua,0725920746,30000,TXN7645351,Kakamega,NO
2026-03-11 09:00:43,Kipchoge Kiprotich,0757164369,Akinyi Otieno,0794689884,30000,TXN8423725,Meru Town,NO
2026-01-23 10:17:05,Omondi Ochieng,0728394374,Nyambura Njoroge,0797821149,3000,TXN1428903,Thika Town,NO
2026-01-05 12:55:26,Mwangi Gathoni,0712484313,Chebet Gathoni,0728529488,50000,TXN1019629,Kibera Nairobi,NO
2026-01-26 08:39:36,Otieno Juma,0740447929,Ochieng Kiprotich,0727187070,50000,TXN2647617,Malindi,NO
2026-03-23 08:58:44,Njeri Macharia,0794309927,Gitau Ochieng,0797327385,75000,TXN4651536,Nyeri Town,NO
2026-03-16 15:04:04,Mwangi Maina,0799435784,Mwangi Kariuki,0700454611,500,TXN3925769,Kibera Nairobi,NO
2026-02-24 08:49:10,Kariuki Waweru,0721343067,Moraa Juma,0725297692,3000,TXN1125125,Kasarani Nairobi,NO
2026-03-20 18:17:05,Nyambura Juma,0728680909,Kamau Waweru,0794479566,20000,TXN9539610,Westlands Nairobi,NO
2026-02-26 17:54:04,Moraa Wekesa,0728548388,Mwangi Ochieng,0721438608,100000,TXN8879310,Eldoret Town,NO
2026-02-05 09:40:19,Adhiambo Mutua,0723880676,Nafula Wekesa,0720383218,25000,TXN4200797,Kisumu CBD,NO
2026-03-08 11:01:18,Nyambura Kiprotich,0700911804,Chebet Macharia,0723926586,15000,TXN2056594,Nyeri Town,NO
2026-03-15 12:22:34,Njeri Waweru,0700830884,Nyambura Kiprotich,0799255708,50000,TXN2596044,Nyeri Town,NO
2026-02-08 08:28:00,Kimani Kimani,0798199346,Nafula Maina,0794762014,50000,TXN1730994,Meru Town,NO
2026-02-21 10:03:08,Akinyi Kipchoge,0721924366,Chebet Onyango,0796142278,100000,TXN4941708,Kakamega,NO
2026-03-10 11:18:20,Nafula Kipchoge,0727901916,Njeri Kimani,0725420339,3000,TXN5645210,Mombasa CBD,NO
2026-02-20 13:39:32,Mwangi Kariuki,0712117236,Otieno Kimani,0768552137,50000,TXN1316551,Machakos,NO
2026-01-04 10:41:18,Mutua Maina,0727788518,Njeri Kimani,0792767365,2500,TXN1616732,Thika Town,NO
2026-03-06 14:53:47,Wanjiku Mugo,0729211685,Adhiambo Otieno,0711598835,50000,TXN3822081,Kayole Nairobi,NO
2026-01-21 11:21:51,Adhiambo Gitau,0725630235,Otieno Juma,0794827186,2000,TXN5500103,Kibera Nairobi,NO
2026-03-05 18:50:44,Kariuki Juma,0712912979,Gitau Juma,0742708438,1000,TXN2369252,Eldoret Town,NO
2026-02-11 18:08:20,Nafula Njoroge,0793275759,Wairimu Onyango,0793414618,75000,TXN6961488,Nyeri Town,NO
2026-03-27 17:00:28,Chebet Juma,0790110155,Nyambura Macharia,0710914837,10000,TXN2869684,Kisumu CBD,NO
2026-02-21 12:34:41,Mutua Maina,0798991801,Njeri Onyango,0700808540,30000,TXN4237838,Kitale,NO
2026-01-06 15:46:20,Kariuki Juma,0727601964,Kamau Juma,0727986286,3000,TXN6682904,Mombasa CBD,NO
2026-02-08 15:55:18,Omondi Kamau,0742304841,Njeri Ochieng,0721403031,15000,TXN5452575,Thika Town,NO
2026-01-03 16:38:17,Nyambura Mugo,0768108955,Wambui Macharia,0791590951,1000,TXN3653462,Kibera Nairobi,NO
2026-03-23 15:16:15,Wanjiku Kamau,0723668094,Chebet Mutua,0740878820,30000,TXN4247967,Machakos,NO
2026-01-26 16:44:15,Kimani Onyango,0727692692,Otieno Kipchoge,0723536665,30000,TXN6034981,Thika Town,NO
2026-02-03 12:30:17,Gitau Macharia,0799299634,Mutua Njoroge,0729565154,2000,TXN4822511,Nakuru Town,NO
2026-02-21 08:06:07,Nafula Otieno,0794958424,Mutua Waweru,0723498332,75000,TXN1926954,Kisumu CBD,NO
2026-02-15 12:38:12,Nafula Wekesa,0792722007,Kamau Kimani,0799341146,20000,TXN6461723,Westlands Nairobi,NO
2026-01-07 12:30:07,Otieno Kimani,0723690410,Wairimu Njoroge,0799492670,20000,TXN4056685,Nakuru Town,NO
2026-01-14 12:41:30,Wanjiku Mutua,0720209374,Akinyi Mwangi,0711963756,3000,TXN1785129,Kakamega,NO
2026-01-04 10:31:58,Mutua Wekesa,0720831396,Mutua Gitau,0722978639,30000,TXN8679074,Kibera Nairobi,NO
2026-01-20 18:36:27,Kimani Kariuki,0795721671,Gitau Rotich,0798442586,2500,TXN5906873,Malindi,NO
2026-03-07 13:47:22,Wambui Macharia,0700272683,Kipchoge Kamau,0727120261,100000,TXN9946622,Kitale,NO
2026-01-02 18:32:03,Ochieng Waweru,0729231024,Omondi Njoroge,0791944362,3000,TXN4636382,Westlands Nairobi,NO
2026-03-10 15:08:17,Kamau Njoroge,0790540804,Gitau Gathoni,0798927334,10000,TXN1463883,Kisumu CBD,NO
2026-02-21 12:39:05,Kariuki Mwangi,0700848649,Nafula Mutua,0741302711,15000,TXN4260722,Meru Town,NO
2026-02-15 17:54:02,Otieno Njoroge,0710468133,Njeri Mugo,0724483784,7500,TXN2581242,Kitale,NO
2026-01-27 18:55:32,Nafula Kimani,0792793761,Kipchoge Juma,0793284238,50000,TXN7514279,Kitale,NO
2026-02-11 11:15:40,Njeri Gathoni,0799224535,Wairimu Kimani,0720124325,2500,TXN1074555,Kasarani Nairobi,NO
2026-02-21 18:34:35,Gitau Mugo,0725550681,Kamau Waweru,0797981755,100000,TXN7078725,Kitale,NO
2026-02-10 09:58:56,Otieno Otieno,0792290631,Gitau Kipchoge,0729426291,30000,TXN4479760,Kasarani Nairobi,NO
2026-03-13 11:34:01,Mwangi Juma,0792889687,Nafula Mugo,0768316026,15000,TXN2853957,Nakuru Town,NO
2026-01-23 18:23:58,Wambui Maina,0724955374,Wanjiku Njoroge,0790485604,1000,TXN7466588,Kasarani Nairobi,NO
2026-01-12 17:41:04,Otieno Kiprotich,0726904701,Moraa Njoroge,0728732208,10000,TXN9651478,Kisumu CBD,NO
2026-03-11 11:04:49,Ochieng Njoroge,0700966835,Akinyi Gathoni,0792651894,25000,TXN7410392,Nyeri Town,NO
2026-01-13 10:47:34,Chebet Mutua,0742314632,Wairimu Gitau,0723432392,2500,TXN8811963,Machakos,NO
2026-01-14 13:55:18,Ochieng Wekesa,0728251573,Gitau Onyango,0728824965,7500,TXN4553914,Nakuru Town,NO
2026-02-16 12:09:34,Ochieng Juma,0768978903,Ochieng Njoroge,0727279573,2000,TXN3377278,Kayole Nairobi,NO
2026-03-02 10:02:49,Nyambura Wekesa,0726412762,Kamau Gitau,0726809327,500,TXN4416563,Meru Town,NO
2026-03-20 14:57:21,Kamau Macharia,0722533161,Wairimu Rotich,0710515381,1000,TXN4075645,Kibera Nairobi,NO
2026-03-14 08:47:17,Kipchoge Onyango,0791229323,Adhiambo Ochieng,0700240196,75000,TXN2903074,Kasarani Nairobi,NO
2026-03-07 18:10:30,Kimani Kariuki,0712309833,Mwangi Juma,0795644738,3000,TXN8292987,Kakamega,NO
2026-01-25 18:26:48,Njeri Macharia,0700781197,Wanjiku Mwangi,0722425252,15000,TXN9051896,Eldoret Town,NO
2026-03-23 09:28:27,Wairimu Wekesa,0741800774,Wanjiku Gitau,0724623854,50000,TXN4365458,Nakuru Town,NO
2026-01-23 08:21:25,Moraa Mugo,0727843370,Kamau Gitau,0795529732,75000,TXN4820869,Meru Town,NO
2026-01-22 08:56:09,Chebet Mutua,0798571616,Mwangi Kariuki,0793798766,2000,TXN1939897,Meru Town,NO
2026-02-08 09:21:28,Kamau Rotich,0724344027,Njeri Rotich,0711895630,10000,TXN7945737,Kakamega,NO
2026-02-22 12:31:34,Adhiambo Waweru,0742522482,Gitau Kipchoge,0741675753,15000,TXN6633029,Machakos,NO
2026-02-24 15:37:36,Omondi Waweru,0700414410,Ochieng Otieno,0721116333,1000,TXN6175143,Nakuru Town,NO
2026-01-05 17:32:30,Moraa Waweru,0711497367,Kamau Waweru,0725819267,75000,TXN6928372,Kitale,NO
2026-03-17 18:17:31,Mwangi Ochieng,0793760659,Kimani Kipchoge,0726149931,25000,TXN9146195,Meru Town,NO
2026-01-24 17:31:05,Otieno Onyango,0795439834,Kariuki Juma,0720400172,100000,TXN2199712,Thika Town,NO
2026-02-10 15:24:37,Wanjiku Kipchoge,0712507690,Gitau Gitau,0799710303,20000,TXN5971257,Kayole Nairobi,NO
2026-02-03 08:56:55,Ochieng Maina,0721625342,Omondi Gitau,0700724851,500,TXN6310077,Kasarani Nairobi,NO
2026-03-18 11:29:43,Ochieng Wekesa,0729154516,Wairimu Kamau,0794672003,50000,TXN5664654,Nakuru Town,NO
2026-03-17 11:28:24,Otieno Njoroge,0796534993,Ochieng Njoroge,0768230885,30000,TXN1468781,Mombasa CBD,NO
2026-02-06 17:12:13,Wanjiku Kiprotich,0790806594,Omondi Maina,0790479533,50000,TXN7570836,Kitale,NO
2026-01-17 16:20:30,Adhiambo Maina,0724104480,Otieno Mugo,0700536246,20000,TXN9618907,Mombasa CBD,NO
2026-02-08 13:03:01,Nafula Rotich,0710774004,Kimani Kimani,0721650642,7500,TXN8939419,Kayole Nairobi,NO
2026-01-20 08:55:22,Nyambura Otieno,0742698272,Moraa Onyango,0724879542,30000,TXN8083448,Nyeri Town,NO
2026-01-02 16:00:15,Kimani Waweru,0796109275,Kariuki Waweru,0721772316,100000,TXN4248881,Nakuru Town,NO
2026-01-16 09:40:37,Mutua Maina,0791936109,Chebet Rotich,0724312501,15000,TXN5298689,Mombasa CBD,NO
2026-01-18 18:31:22,Akinyi Kamau,0710370425,Wairimu Rotich,0793117050,5000,TXN8895432,Nyeri Town,NO
2026-01-11 10:03:27,Adhiambo Kipchoge,0791514649,Adhiambo Rotich,0799520935,500,TXN5153222,Meru Town,NO
2026-02-14 10:15:47,Ochieng Mugo,0722872119,Njeri Mugo,0722987723,10000,TXN2519399,Westlands Nairobi,NO
2026-03-08 14:33:40,Chebet Wekesa,0790314969,Wambui Kamau,0724114804,20000,TXN4081022,Mombasa CBD,NO
2026-03-08 16:47:22,Ochieng Njoroge,0700820305,Moraa Kiprotich,0797128614,1000,TXN5923039,Malindi,NO
2026-01-04 08:55:36,Omondi Wekesa,0725488816,Moraa Kamau,0793114737,1000,TXN6337241,Eldoret Town,NO
2026-01-12 13:39:08,Chebet Kiprotich,0799194378,Ochieng Ochieng,0723382175,2000,TXN4804480,Westlands Nairobi,NO
2026-01-18 15:36:16,Mutua Macharia,0798386665,Adhiambo Onyango,0711671753,3000,TXN4062669,Meru Town,NO
2026-01-16 18:37:58,Wairimu Juma,0726926191,Wairimu Mutua,0726826131,30000,TXN2698046,Kayole Nairobi,NO
2026-02-09 12:07:11,Kipchoge Otieno,0797867910,Kamau Gathoni,0791133138,50000,TXN5802900,Kisumu CBD,NO
2026-03-14 16:43:08,Njeri Kipchoge,0725222289,Kamau Kimani,0711904972,30000,TXN8195440,Kasarani Nairobi,NO
2026-02-23 17:20:07,Omondi Kamau,0794738573,Nafula Onyango,0792804097,5000,TXN8753647,Kakamega,NO
